0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,56.9829,distracted
0.4746,0.9887,50.9238,distracted
0.4746,0.9887,46.7776,distracted
0.4746,0.9887,57.8645,distracted
0.4746,0.9887,57.8645,distracted
0.4746,0.9887,52.5483,distracted
0.4746,0.9887,44.4035,distracted
0.4746,0.9887,44.4035,distracted
0.4746,0.9887,51.247,distracted
0.4232,1.0163,-135.4296,distracted
0.4232,1.0163,-135.4296,distracted
0.4232,1.0163,-139.9302,distracted
0.4232,1.0163,-147.835,distracted
0.4232,1.0163,-6.1085,distracted
0.4232,1.0163,-32.9883,distracted
0.4232,1.0163,-32.9883,distracted
0.4232,1.0163,-148.8525,distracted
0.4232,1.0163,20.5226,distracted
0.4304,0.9497,30.1382,distracted
0.4182,0.9058,33.2432,distracted
0.4542,0.932,37.9999,distracted
0.4803,1.039,36.8565,distracted
0.48,1.1283,37.2372,distracted
0.1955,0.9643,41.4336,distracted
0.3909,0.9983,36.1956,distracted
0.4438,1.2294,45.128,distracted
0.3773,1.2256,49.9718,distracted
0.4134,1.1508,44.0844,distracted
0.3189,1.1454,49.4933,distracted
0.4641,1.0592,50.5544,distracted
0.4732,1.0459,51.9376,distracted
0.5058,0.7599,47.484,distracted
0.4757,0.6507,46.5014,distracted
0.453,0.7202,46.4695,distracted
0.491,0.6689,49.0173,distracted
0.4732,0.7169,50.2008,distracted
0.4708,0.7042,51.4972,distracted
0.2951,0.6382,38.3427,distracted
0.3091,0.7415,26.2994,distracted
0.313,0.7342,25.5012,distracted
0.3495,0.7853,24.8888,distracted
0.358,0.7838,26.1024,distracted
0.3482,0.8077,27.3893,distracted
0.2728,0.7729,23.426,distracted
0.3186,0.8213,29.1939,distracted
0.3339,0.8737,26.5784,distracted
0.3442,0.8917,29.4835,distracted
0.3402,0.8243,29.7304,distracted
0.3368,0.9056,28.1621,distracted
0.2804,0.8878,25.9826,distracted
0.3642,0.9618,23.9323,distracted
0.3568,0.7844,28.9655,distracted
0.2376,0.8757,28.7816,distracted
0.3208,0.933,30.7082,distracted
0.3622,0.9678,35.6311,distracted
0.4148,0.8382,34.9397,distracted
0.379,0.8769,36.2828,distracted
0.415,0.9742,33.2691,distracted
0.4023,0.961,33.7768,distracted
0.3804,0.9207,39.6941,distracted
0.3355,0.9628,33.9088,distracted
0.3544,0.9829,33.9786,distracted
0.3216,0.9571,27.21,distracted
0.351,0.9488,31.4841,distracted
0.386,0.9731,41.1211,distracted
0.4018,0.9997,44.0105,distracted
0.4003,1.0627,44.6336,distracted
0.4208,1.0325,44.2418,distracted
0.4186,1.053,52.8397,distracted
0.4539,0.9589,50.164,distracted
0.4833,0.9814,46.5583,distracted
0.4846,1.0309,48.2113,distracted
0.4019,0.9843,44.135,distracted
0.3658,0.99,48.5478,distracted
0.3705,1.0328,44.1989,distracted
0.3705,1.0328,44.1989,distracted
